PROJECT_ID,timestamp,house_no,RAW_P_H,RAW_P_H_PV,RAW_E_H_IM,RAW_E_H_EX,FLAG,date_only
SGtechMicrogrid,2025-04-03 02:25:00.660,h2,0.65,0.0,147981.11,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:26:00.700,h2,0.65,0.0,147981.13,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:27:00.750,h2,0.65,0.0,147981.13,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:28:00.790,h2,0.65,0.0,147981.14,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:29:00.833,h2,0.65,0.0,147981.16,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:30:00.840,h2,0.65,0.0,147981.16,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:31:00.883,h2,0.65,0.0,147981.17,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:32:00.927,h2,0.65,0.0,147981.19,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:33:00.957,h2,0.65,0.0,147981.19,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:34:00.987,h2,0.65,0.0,147981.2,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:35:00.047,h2,0.65,0.0,147981.22,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:36:00.077,h2,0.65,0.0,147981.22,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:37:00.103,h2,0.65,0.0,147981.23,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:38:00.150,h2,0.65,0.0,147981.25,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:39:00.210,h2,0.65,0.0,147981.25,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:40:00.223,h2,0.65,0.0,147981.27,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:41:00.253,h2,0.65,0.0,147981.28,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:42:00.300,h2,0.65,0.0,147981.28,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:43:00.340,h2,0.65,0.0,147981.3,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:44:00.367,h2,0.66,0.0,147981.31,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:45:00.433,h2,0.65,0.0,147981.31,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:46:00.483,h2,0.65,0.0,147981.33,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:47:00.537,h2,0.65,0.0,147981.34,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:48:00.557,h2,0.65,0.0,147981.34,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:49:00.573,h2,0.65,0.0,147981.36,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:50:00.633,h2,0.65,0.0,147981.38,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:51:00.693,h2,0.65,0.0,147981.38,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:52:00.713,h2,0.65,0.0,147981.39,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:53:00.747,h2,0.65,0.0,147981.41,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:54:00.770,h2,0.65,0.0,147981.41,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:55:00.810,h2,0.65,0.0,147981.42,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:56:00.860,h2,0.66,0.0,147981.44,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:57:00.867,h2,0.65,0.0,147981.44,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:58:00.957,h2,0.66,0.0,147981.45,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:59:00.967,h2,0.65,0.0,147981.47,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:00:01.007,h2,0.65,0.0,147981.48,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:01:01.020,h2,0.65,0.0,147981.48,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:02:00.060,h2,0.65,0.0,147981.5,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:03:00.127,h2,0.65,0.0,147981.52,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:04:00.137,h2,0.65,0.0,147981.52,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:05:00.187,h2,0.65,0.0,147981.53,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:06:00.200,h2,0.65,0.0,147981.55,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:07:00.237,h2,0.65,0.0,147981.55,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:08:00.280,h2,0.65,0.0,147981.56,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:09:00.323,h2,0.65,0.0,147981.58,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:10:00.367,h2,0.65,0.0,147981.58,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:11:00.400,h2,0.65,0.0,147981.59,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:12:00.420,h2,0.65,0.0,147981.61,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:13:00.440,h2,0.65,0.0,147981.61,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:14:00.500,h2,0.65,0.0,147981.63,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:15:00.540,h2,0.65,0.0,147981.64,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:16:00.590,h2,0.65,0.0,147981.64,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:17:00.607,h2,0.65,0.0,147981.66,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:18:00.660,h2,0.65,0.0,147981.69,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:19:00.703,h2,0.65,0.0,147981.7,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:20:00.730,h2,0.65,0.0,147981.7,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:21:00.767,h2,0.65,0.0,147981.72,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:22:00.790,h2,0.65,0.0,147981.73,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:23:00.850,h2,0.65,0.0,147981.73,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:24:00.870,h2,0.65,0.0,147981.75,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:25:00.927,h2,0.65,0.0,147981.77,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:26:00.980,h2,0.65,0.0,147981.77,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:27:01.000,h2,0.65,0.0,147981.78,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:28:01.020,h2,0.65,0.0,147981.8,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:29:00.057,h2,0.65,0.0,147981.8,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:30:00.110,h2,0.65,0.0,147981.81,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:31:00.137,h2,0.65,0.0,147981.83,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:32:00.187,h2,0.65,0.0,147981.83,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:33:00.210,h2,0.65,0.0,147981.84,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:34:00.250,h2,0.65,0.0,147981.86,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:35:00.280,h2,0.65,0.0,147981.86,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:36:00.313,h2,0.65,0.0,147981.88,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:37:00.363,h2,0.65,0.0,147981.89,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:38:00.397,h2,0.65,0.0,147981.89,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:39:00.413,h2,0.65,0.0,147981.91,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:40:00.457,h2,0.65,0.0,147981.92,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:41:00.507,h2,0.65,0.0,147981.92,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:42:00.557,h2,0.65,0.0,147981.94,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:43:00.590,h2,0.65,0.0,147981.95,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:44:00.617,h2,0.65,0.0,147981.95,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:45:00.650,h2,0.65,0.0,147981.97,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:46:00.687,h2,0.65,0.0,147981.98,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:47:00.697,h2,0.65,0.0,147981.98,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:48:00.767,h2,0.65,0.0,147982.0,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:49:00.797,h2,0.65,0.0,147982.02,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:50:00.820,h2,0.65,0.0,147982.02,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:51:00.853,h2,0.65,0.0,147982.03,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:52:00.927,h2,0.65,0.0,147982.05,0.0,0,2025-04-03
